Session_ID,Avatar_ID,Session_Duration_Min,Activity_Intensity,Path_Regularity,Action_Mean
042fab0a-79fc-294d-9180-b36eba7b2772_s0,042fab0a-79fc-294d-9180-b36eba7b2772,0.0014811097934436,675.1693928611126,0.4861049496284632,0.09607323091289975
046cf288-ef24-3052-dd6a-fb2951b8a1de_s0,046cf288-ef24-3052-dd6a-fb2951b8a1de,0.0020931784443247,477.74235527376624,0.457211603510488,0.09623078639115822
04e03826-2e86-918c-67b1-89d0e295c055_s0,04e03826-2e86-918c-67b1-89d0e295c055,0.000509493335419,1962.7342115818767,0.4435587367318438,0.09411305564740279
04f6df2e-fc9a-37d3-fdc4-629cf0e3be69_s0,04f6df2e-fc9a-37d3-fdc4-629cf0e3be69,0.00185481726353,539.1366684267321,0.4647348436611083,0.09902743488252055
05191c1b-3461-c3f6-07bd-8defc884607c_s0,05191c1b-3461-c3f6-07bd-8defc884607c,0.0023582396705933,424.0451097781671,0.4405266029361065,0.10549484847033705
05438a88-e338-12c6-e963-6bfb929f1734_s0,05438a88-e338-12c6-e963-6bfb929f1734,0.0016670868995365,599.8487543018882,0.4870518067188737,0.09695844897852103
057082b9-5f16-7487-8466-f848061409f6_s0,057082b9-5f16-7487-8466-f848061409f6,0.0016981522755796,588.8753407927787,0.4340078649608212,0.09388249282667828
05ca2cba-7fad-9bdb-67c8-58b7cf1c8e85_s0,05ca2cba-7fad-9bdb-67c8-58b7cf1c8e85,0.0014165410435394,705.9449527147656,0.437323354181286,0.0941749905237121
05d98291-ad51-f85e-a61a-c4f1c3022acb_s0,05d98291-ad51-f85e-a61a-c4f1c3022acb,0.0013425579468803,744.8468070400139,0.9428273204694207,1.1609469724087969
06091c3b-9f92-59a3-185f-19098c240377_s0,06091c3b-9f92-59a3-185f-19098c240377,0.00111580443167,896.2144006752673,0.4328177310371486,0.08936293999881925
06159f5a-213f-919c-b40c-05c0317c7d1b_s0,06159f5a-213f-919c-b40c-05c0317c7d1b,0.000693952338589,1441.0211543248486,0.4782670140076967,0.09856358439982033
062299ae-747d-4649-294d-7c0524a9d753_s0,062299ae-747d-4649-294d-7c0524a9d753,0.0022037693694907,453.7679912626558,0.4159897015439274,0.09566445201103282
063e5bfe-1e4a-c0d6-78fd-40ff5897d274_s0,063e5bfe-1e4a-c0d6-78fd-40ff5897d274,0.0016670950372439,599.8458262182673,0.4364844300727166,0.0963640472736667
0667c7f7-cef2-7c93-f325-c235f44eb78f_s0,0667c7f7-cef2-7c93-f325-c235f44eb78f,0.001313485152205,761.3333110931993,0.395992530400225,0.09163354754368415
06a888af-d4b1-015b-b2b8-06416cf044c3_s0,06a888af-d4b1-015b-b2b8-06416cf044c3,0.0014754998148816,677.7364455855316,0.4627316821987607,0.1011593304704917
07ad2ce0-f9c6-b343-da4c-f0b31dedf0a6_s0,07ad2ce0-f9c6-b343-da4c-f0b31dedf0a6,0.0020512427445609,487.5093416669322,0.3939293782254729,0.09605947997710772
08032b9c-3856-fae5-853e-e30f368c7f43_s0,08032b9c-3856-fae5-853e-e30f368c7f43,0.0009410435603901,1062.6500643449276,0.4398651999949572,0.09669637285765452
081eb8dc-e786-e37c-1a30-606e9e58ecd4_s0,081eb8dc-e786-e37c-1a30-606e9e58ecd4,0.0008519182930555,1173.82148986765,0.5101717877149325,0.09560678002324909
0824e387-33cc-15ad-3d5f-14d27810e109_s0,0824e387-33cc-15ad-3d5f-14d27810e109,0.0017167037491113,582.5116887626286,0.4632498046574375,0.09487044048385221
08364515-f500-6454-1802-9cfcf41010f6_s0,08364515-f500-6454-1802-9cfcf41010f6,0.0016096067445807,621.2697625471711,0.4632487226183082,0.09761734125499259
083aeec1-ab3c-3f59-52bd-a8e110123939_s0,083aeec1-ab3c-3f59-52bd-a8e110123939,0.0021673173807969,461.3998894948686,0.4029347642503561,0.0951989262515697
08ad932d-dd31-361c-336d-858587db9fce_s0,08ad932d-dd31-361c-336d-858587db9fce,0.033437607470167,29.906445934931103,0.934771609970559,1.047541208038805
08f5202d-26a2-75d2-d2d9-fa4292f2a621_s0,08f5202d-26a2-75d2-d2d9-fa4292f2a621,0.0019234963014593,519.8866248098897,0.4153073679940592,0.08905471806210327
092d44b0-66ed-b64a-dee2-9eba2e82761e_s0,092d44b0-66ed-b64a-dee2-9eba2e82761e,0.0008274105475861,1208.5898625747452,0.492566372914628,0.09714227483657324
0a19d185-724f-3633-9324-be6b7cd498d2_s0,0a19d185-724f-3633-9324-be6b7cd498d2,0.0012289132434129,813.7270920954253,0.5048198353462264,0.10016662349563475
0a634941-f33b-890b-6012-fe7c39b3bc40_s0,0a634941-f33b-890b-6012-fe7c39b3bc40,0.0006802362802264,1470.0774261365875,0.4438048975985034,0.09440234451784524
0b725819-31de-f387-913e-503440d6e06b_s0,0b725819-31de-f387-913e-503440d6e06b,0.0010277552421487,972.9943073890248,0.448820264653334,0.09585898579847012
0b744b35-9e95-3ef2-b772-071b10fd581d_s0,0b744b35-9e95-3ef2-b772-071b10fd581d,0.0011930730934248,838.1716137184792,0.424419880741491,0.09519611793893512
0ba690a9-5a5e-79bb-214c-0ba39b5efc35_s0,0ba690a9-5a5e-79bb-214c-0ba39b5efc35,0.0012611622858825,792.9193658849682,0.3867776986762678,0.0922400771681598
0c23bc14-d754-ceee-c28c-7bacad611a6d_s0,0c23bc14-d754-ceee-c28c-7bacad611a6d,0.0016890950257707,592.033002728011,0.5426159929952015,0.09037612827439984
0e28bf12-230e-8111-7e9a-bb9bf74e54d2_s0,0e28bf12-230e-8111-7e9a-bb9bf74e54d2,0.000960993785123,1040.5894559161725,0.401988355562154,0.0928936441918592
0ec1a2e3-6d18-b495-1f98-56258db9ef83_s0,0ec1a2e3-6d18-b495-1f98-56258db9ef83,0.0023411044384574,427.14882069033456,0.4659761760059691,0.09488917001836758
0ee3384a-7294-0ff9-f8fc-fcb2b3497d9e_s0,0ee3384a-7294-0ff9-f8fc-fcb2b3497d9e,0.0008363994123012,1195.601031388338,0.5078988217050755,0.09626825067190072
0f0cd335-b663-8a29-d942-1e8c068b4e41_s0,0f0cd335-b663-8a29-d942-1e8c068b4e41,0.0013638993680706,733.1919226669912,0.4478930378211096,0.09681534351458415
0f3ff281-1031-f562-510f-fa69999a99c6_s0,0f3ff281-1031-f562-510f-fa69999a99c6,0.0017909021404329,558.3778015689082,0.3904598695406101,0.09676528158355925
0f486a86-1572-a85d-6d9a-b1ebe15e7afe_s0,0f486a86-1572-a85d-6d9a-b1ebe15e7afe,0.001495420213225,668.7083611391083,0.4688451665929959,0.10108314958454373
0f5167cd-5e92-f94f-c14d-c39da3cbfe3b_s0,0f5167cd-5e92-f94f-c14d-c39da3cbfe3b,0.0005193649619222,1925.4283082531945,0.4751118322882484,0.09241715791184357
0f7a607d-b673-6894-1c3c-2954d5ac7ffd_s0,0f7a607d-b673-6894-1c3c-2954d5ac7ffd,0.0024275019865306,411.94610984816353,0.4372660449883529,0.09724763793377754
0fbb4709-0d30-74e9-4387-3cb98c31c2d2_s0,0fbb4709-0d30-74e9-4387-3cb98c31c2d2,0.0053043608144294,188.52412853961445,0.4078269301104815,0.09447270968729554
0fd3b73d-bca5-c8e4-2188-150194d3c599_s0,0fd3b73d-bca5-c8e4-2188-150194d3c599,0.000572912633532,1745.4668329355056,0.44800275799016,0.09498510274682691
0fe2061e-4708-8f9a-bf79-fe2bc42dee22_s0,0fe2061e-4708-8f9a-bf79-fe2bc42dee22,0.0010265942022209,974.0947278258268,0.451116354132725,0.09360390653234112
0febc200-3290-047d-353f-75b11b0a2d37_s0,0febc200-3290-047d-353f-75b11b0a2d37,0.0015292004072886,653.936524757454,0.441172253797254,0.09347019414328711
0fffdd08-de36-106c-fc11-027232c5d72c_s0,0fffdd08-de36-106c-fc11-027232c5d72c,0.0013240813252025,755.2406192625812,0.4246225870676838,0.09725257649716829
10756590-80cd-3c6a-182a-d8313e8545ae_s0,10756590-80cd-3c6a-182a-d8313e8545ae,0.0011256009279247,888.4143351265045,0.4529020492124375,0.09555584988851826
11e03e10-abda-97d7-6f0e-7d108840412b_s0,11e03e10-abda-97d7-6f0e-7d108840412b,0.0328438549044181,30.44709589998464,0.910108945589202,0.9215137091348726
12146741-797f-009b-373c-86430c49073a_s0,12146741-797f-009b-373c-86430c49073a,0.0013269653410712,753.5991853357158,0.4757318503739953,0.09232663883402716
121fb7a0-4580-5baa-b623-f1cdf08204df_s0,121fb7a0-4580-5baa-b623-f1cdf08204df,0.0016838930876034,593.8619306426455,0.3564974539255484,0.09513708994828245
124b6a9b-aa5c-b34d-b24e-dd4ca8d3f1cc_s0,124b6a9b-aa5c-b34d-b24e-dd4ca8d3f1cc,0.0013861894283857,721.4021255121936,0.4603689183407888,0.10379119600520594
12627a4f-1c9a-b053-d9b7-60c17535fde9_s0,12627a4f-1c9a-b053-d9b7-60c17535fde9,0.0013365961149976,748.1691655237079,0.4633874445536727,0.09384095013677957
12633f37-b939-b617-8cb8-685d47322892_s0,12633f37-b939-b617-8cb8-685d47322892,0.0014400834390054,694.4042080579777,0.4434860568635602,0.09693604079574658
12ad7bc1-e28f-7b71-9d7d-2f436629b82a_s0,12ad7bc1-e28f-7b71-9d7d-2f436629b82a,0.000702479722603,1423.5286340999903,0.4779175746451626,0.09256977807972228
130ab12c-be24-3197-7bad-646abb83d9c1_s0,130ab12c-be24-3197-7bad-646abb83d9c1,0.0018010224019426,555.2401785348904,0.5188884706956434,0.09577037940948216
13bc1b99-74a5-cbaf-0b67-02b44edad6f4_s0,13bc1b99-74a5-cbaf-0b67-02b44edad6f4,0.001782704820414,560.9453615365018,0.4670419227110194,0.10157490440008218
14514706-a5bc-4617-3d2c-6d6e44162a7b_s0,14514706-a5bc-4617-3d2c-6d6e44162a7b,0.0017574015664961,569.0219122734501,0.4509525468940614,0.09351875874617688
1488590c-2b02-4581-676d-47384c2b62a9_s0,1488590c-2b02-4581-676d-47384c2b62a9,0.0012159229206751,822.4205523198228,0.4540265336985176,0.0950617981381339
14ab1f13-f11c-48e4-2f9b-0ca2f6a4c98b_s0,14ab1f13-f11c-48e4-2f9b-0ca2f6a4c98b,0.0329585240485395,30.34116450503832,0.91156179818546,1.0609493635959246
14e075b0-43f7-7e33-17f7-3a53d2d0b27e_s0,14e075b0-43f7-7e33-17f7-3a53d2d0b27e,0.0016410707398325,609.3582535643837,0.49222221029797,0.097894348683708
14f25702-4bd8-6bb3-61f0-c18c3069d70a_s0,14f25702-4bd8-6bb3-61f0-c18c3069d70a,0.0018492756579905,540.7522646389178,0.3993849102565182,0.09801566243220025
15e0f2c4-8eeb-a46e-7b5f-dcc6da606510_s0,15e0f2c4-8eeb-a46e-7b5f-dcc6da606510,0.0023831250075973,419.61709805907185,0.4591077113556489,0.09773034764618267
160ba39e-e1a0-5b02-2c92-58b1ceaae72f_s0,160ba39e-e1a0-5b02-2c92-58b1ceaae72f,0.0012411197386801,805.7240319644038,0.4221443145642926,0.09006964916702447
162520bc-4c56-eef5-fdb0-74b0fb247ba8_s0,162520bc-4c56-eef5-fdb0-74b0fb247ba8,0.0018345299073819,545.0987721574435,0.427073356791369,0.09796510110865568
16b5602b-9b8f-0f1e-43f0-7bbf4b1b93a0_s0,16b5602b-9b8f-0f1e-43f0-7bbf4b1b93a0,0.0022435797283652,445.7162753599322,0.4969210293679098,0.0956318951281979
16bb875c-8357-7a15-1dca-e2d08d17aed7_s0,16bb875c-8357-7a15-1dca-e2d08d17aed7,0.0011074612022807,902.96616977696,0.3947868515200134,0.09169926390194091
16e5526b-88c5-65ff-eea2-810923aae940_s0,16e5526b-88c5-65ff-eea2-810923aae940,0.0011356844293114,880.5262925073782,0.4675642802400128,0.09345261756048845
16f7b5b2-7c84-ab85-d9bb-456d5b7351ed_s0,16f7b5b2-7c84-ab85-d9bb-456d5b7351ed,0.0011954426167432,836.5102481658793,0.4239868788704506,0.09760778167458173
171e70c5-a9c6-7418-adcb-3254b80ee33d_s0,171e70c5-a9c6-7418-adcb-3254b80ee33d,0.0011964978886275,835.7724735704113,0.5131140074583492,0.09218867747610955
17556f7f-c86c-3161-01be-87bc3bfde7ad_s0,17556f7f-c86c-3161-01be-87bc3bfde7ad,0.0011751068214042,850.9864650475283,0.4058262923750614,0.09604775140898351
17780f14-a79f-6195-f80c-10ff15f74c48_s0,17780f14-a79f-6195-f80c-10ff15f74c48,0.0008736957862041,1144.5631486270788,0.415917635884781,0.09459035128204252
179dfe07-ee1b-2952-c33f-4875d727c018_s0,179dfe07-ee1b-2952-c33f-4875d727c018,0.0012499422629525,800.036953417207,0.4840254825811634,0.09527690164277358
1803a337-f49f-c946-4dce-4bc01fa9d116_s0,1803a337-f49f-c946-4dce-4bc01fa9d116,0.0013113618134704,762.5660513581172,0.4255085946533951,0.08895594625400907
180a393e-52d9-2758-9bcb-723398eacdfc_s0,180a393e-52d9-2758-9bcb-723398eacdfc,0.00128980095553,775.3134277909054,0.4510886534473591,0.09413081360481657
182d5add-e923-4a1f-0a45-87be193b4f53_s0,182d5add-e923-4a1f-0a45-87be193b4f53,0.0017498354500495,571.4823070773085,0.5660925022417433,0.0948674729195183
1871fb6b-9150-1c14-580d-f92a32034042_s0,1871fb6b-9150-1c14-580d-f92a32034042,0.0323345616051323,30.926660216146995,0.9340996676953758,1.1243640865413105
18f2adc0-a91e-1d61-c4ba-aadd4c2ba0a7_s0,18f2adc0-a91e-1d61-c4ba-aadd4c2ba0a7,0.0012539663747854,797.4695495093108,0.4075455163648939,0.09662376368369766
190cba59-328a-caad-3769-7c7fa4c00782_s0,190cba59-328a-caad-3769-7c7fa4c00782,0.0010222098978945,978.2726640190835,0.4593302390464747,0.09298277112023258
19482c75-d0da-56b4-ca9c-40d0a5550335_s0,19482c75-d0da-56b4-ca9c-40d0a5550335,0.0015125113120981,661.1520799886346,0.5029998265736918,0.09217597754754722
1a687c9b-23fa-12ae-1e9a-f88c38d99f86_s0,1a687c9b-23fa-12ae-1e9a-f88c38d99f86,0.0008467767774785,1180.948777289037,0.5121126652815103,0.09560546943642442
1a90b98d-e644-4fc1-51ef-bf0a69df5a6c_s0,1a90b98d-e644-4fc1-51ef-bf0a69df5a6c,0.0012717572028066,786.3136122154951,0.9431560215594048,1.0394821345169225
1abcc5f1-7b3c-d2d7-2f3b-40a2204e5a82_s0,1abcc5f1-7b3c-d2d7-2f3b-40a2204e5a82,0.0011842893356806,844.3882502963548,0.4820454656876982,0.09711520510448972
1ad3c437-ecf2-9855-33cb-98f3ae689edd_s0,1ad3c437-ecf2-9855-33cb-98f3ae689edd,0.007474364585311,133.79063712857268,0.5295757170223121,0.0955805203511246
1b703400-8750-c321-0a94-400ff0a4d2f6_s0,1b703400-8750-c321-0a94-400ff0a4d2f6,0.0013998487761131,714.3628776649925,0.3677408250924556,0.09879381219369236
1b9d8801-2931-b64e-f0c0-b39a18ec2eb0_s0,1b9d8801-2931-b64e-f0c0-b39a18ec2eb0,0.0025846072706863,386.9059765255678,0.4363668743964506,0.09236385091912626
1bdc8d5a-a002-940b-cae5-189b3bb05db3_s0,1bdc8d5a-a002-940b-cae5-189b3bb05db3,0.0021436926038383,466.48479274008264,0.4678713471937861,0.09200570387118795
1c113631-8f05-8bfd-459c-7e46342718e4_s0,1c113631-8f05-8bfd-459c-7e46342718e4,0.0014336107983978,697.5393887361399,0.476087175217585,0.09697266598946265
1c19e29e-e113-2970-90b6-4efb9da9502d_s0,1c19e29e-e113-2970-90b6-4efb9da9502d,0.0024786901477421,403.4388892499874,0.554886321775144,0.09512299480323001
1c2aa08a-81d1-f5b7-1db4-8f9e516a73aa_s0,1c2aa08a-81d1-f5b7-1db4-8f9e516a73aa,0.0015122716375167,661.2568636425978,0.4068278579128387,0.08687138578284845
1c6871bd-6c9e-4545-045c-9f71aabb1ea8_s0,1c6871bd-6c9e-4545-045c-9f71aabb1ea8,0.001774268108315,563.6126779901716,0.4862339961867086,0.09603473431724677
1c9e6a16-d6bd-9c4f-e061-11e9ff7a189f_s0,1c9e6a16-d6bd-9c4f-e061-11e9ff7a189f,0.0008913829735491,1121.8522561838556,0.467742207631875,0.09128255090663694
1d040d5d-b56e-52ea-9183-f0442aa09df8_s0,1d040d5d-b56e-52ea-9183-f0442aa09df8,0.0024806193086665,403.1251375437966,0.5069436280915498,0.0973683137938367
1d63e216-8f27-48b8-5998-fd8a52c3d30c_s0,1d63e216-8f27-48b8-5998-fd8a52c3d30c,0.0008243062186984,1213.1413997810218,0.3808399672756647,0.10171843564148848
1d6f79fb-7c6f-6413-a9eb-14d4b9e57e8c_s0,1d6f79fb-7c6f-6413-a9eb-14d4b9e57e8c,0.0014327260540457,697.9701368424054,0.4889439803781329,0.09440738450498312
1de6cdbc-2daa-2ce5-23f2-7ea1f2a803ac_s0,1de6cdbc-2daa-2ce5-23f2-7ea1f2a803ac,0.0010354517382793,965.7620563385332,0.4150653444880322,0.09226769911999631
1deda805-bac0-8f0b-3168-3f0005b94919_s0,1deda805-bac0-8f0b-3168-3f0005b94919,0.0343306294369241,29.12850758641947,0.9384037674456024,1.0602384144775565
1e6522ed-bef7-ad89-5d2d-7caf93958f19_s0,1e6522ed-bef7-ad89-5d2d-7caf93958f19,0.001047355832816,954.7853448347552,0.3994334855431212,0.09561971953132045
1e6ea744-046b-4987-46eb-1871839c7944_s0,1e6ea744-046b-4987-46eb-1871839c7944,0.0013707300305652,729.5382589580048,0.4434629606665929,0.09478023577965825
1eb8703e-55f3-0861-b36d-7ed5a62ede17_s0,1eb8703e-55f3-0861-b36d-7ed5a62ede17,0.0010542585442757,948.5339297742984,0.4873762541205865,0.09228355074285921
1f3ec3a4-45cf-d241-6ba8-abf87a89b605_s0,1f3ec3a4-45cf-d241-6ba8-abf87a89b605,0.0008298420881219,1205.048543950224,0.4381037994641985,0.0993199250402518
1f5cb54f-351b-c261-b9d1-a10c17cd4bc2_s0,1f5cb54f-351b-c261-b9d1-a10c17cd4bc2,0.0014755036544349,677.7346819808151,0.5086668887079315,0.09313180733326687
20365f6a-5f70-a172-a950-3091a31a32f1_s0,20365f6a-5f70-a172-a950-3091a31a32f1,0.0005567693863984,1796.0757621188416,0.387699817578521,0.0923253775776191
20842197-ee39-e17b-b6c9-2cd11af954f5_s0,20842197-ee39-e17b-b6c9-2cd11af954f5,0.0019364096595043,516.4196507137611,0.4372024283790325,0.09802866934006416
2095dff0-3248-0f76-ca87-710a5fd19ecb_s0,2095dff0-3248-0f76-ca87-710a5fd19ecb,0.0008777450247522,1139.2830170495522,0.4016445568623861,0.09330070019334703
20deafbc-4db3-3589-22ba-b7c6de0a03de_s0,20deafbc-4db3-3589-22ba-b7c6de0a03de,0.0009962224545465,1003.791869412476,0.4204556172122778,0.0948988210061906
214ef5ec-b746-ad08-fbf4-957308f66e84_s0,214ef5ec-b746-ad08-fbf4-957308f66e84,0.0015372844516715,650.4976999622238,0.4504324919147004,0.09749916801396968
2196e0fa-402c-35b8-9f39-0078f90dc7cb_s0,2196e0fa-402c-35b8-9f39-0078f90dc7cb,0.0007373849298211,1356.1437989281549,0.4679029048153296,0.10379631880321903
220ced99-2172-41b2-30b3-6d0a82153385_s0,220ced99-2172-41b2-30b3-6d0a82153385,0.0013160915441272,759.825564157932,0.5111445673985155,0.09814253799134155
222ce41d-ebb3-b93c-16f9-c49ed8031809_s0,222ce41d-ebb3-b93c-16f9-c49ed8031809,0.0014574974836382,686.1075310427087,0.4482389059002313,0.09906260253332222
2244ecae-bc7f-a786-cee4-d963809cc786_s0,2244ecae-bc7f-a786-cee4-d963809cc786,0.0024082154693637,415.2452356201348,0.4662045707638045,0.09736543367666153
2275acea-bcec-8051-9752-b757cb86d76c_s0,2275acea-bcec-8051-9752-b757cb86d76c,0.0017327420174283,577.1199578135383,0.4903221686053007,0.09644867502389126
22834a60-8552-d42f-db49-d3fa92c1e3be_s0,22834a60-8552-d42f-db49-d3fa92c1e3be,0.0010760041847174,929.364415309047,0.5639157912615019,0.0938146577364096
2338363b-b537-87c3-4f4f-ded3165189f2_s0,2338363b-b537-87c3-4f4f-ded3165189f2,0.0034753021861244,287.7447618778612,0.4069657256687392,0.09370004894537758
2339f9cc-6e99-93c3-23f8-ccc7b6945554_s0,2339f9cc-6e99-93c3-23f8-ccc7b6945554,0.0014586421174032,685.5691249202631,0.4823908493706103,0.09554994635889952
233f4a8c-719b-8166-7316-fdfa33ef0766_s0,233f4a8c-719b-8166-7316-fdfa33ef0766,0.0015777034683633,633.8326688458092,0.4201959660062131,0.10193955986031668
2341cc1e-349b-1db8-425b-98d072b9f55b_s0,2341cc1e-349b-1db8-425b-98d072b9f55b,0.0013320805034208,750.7053796162808,0.4779252001807234,0.10160122774644452
236873b6-f005-2e73-b6a8-758ff30f3d86_s0,236873b6-f005-2e73-b6a8-758ff30f3d86,0.0010195687731673,980.806813937056,0.4074118047460074,0.09680289829345992
239ee2f8-625d-156b-1881-dd13708b1275_s0,239ee2f8-625d-156b-1881-dd13708b1275,0.0013314942061073,751.0359379809428,0.4565081154953231,0.09566601386993673
23b38000-d367-209d-8c76-10dd1a565256_s0,23b38000-d367-209d-8c76-10dd1a565256,0.0012055311288332,829.5098949189419,0.4518464359757366,0.09994291520478636
23bff153-5f6f-78c4-27c4-53306dcda841_s0,23bff153-5f6f-78c4-27c4-53306dcda841,0.0050850376725524,196.65537689085352,0.4793434167355926,0.09774878273643313
23eabdd5-2a4f-dae6-5195-b1e27972fd3f_s0,23eabdd5-2a4f-dae6-5195-b1e27972fd3f,0.0016108597141958,620.7865223690416,0.5610232019180766,0.09071810901589751
24a84925-9a43-14a6-3e81-c3bd1261dc91_s0,24a84925-9a43-14a6-3e81-c3bd1261dc91,0.0021490912574974,465.3129533291535,0.4211219802684157,0.09216065198415023
250ccd53-1228-4e32-078e-4853159cb71b_s0,250ccd53-1228-4e32-078e-4853159cb71b,0.0021916150906257,456.2845019079053,0.4408153282328544,0.09819755999930863
259caa70-ee8e-c99b-bf95-802722490dd5_s0,259caa70-ee8e-c99b-bf95-802722490dd5,0.001136741370502,879.7075798853953,0.4160053210410481,0.08728623654612554
259cc681-2442-f047-94a5-cc10d83c879e_s0,259cc681-2442-f047-94a5-cc10d83c879e,0.0011578740047418,863.6518273186045,0.4065482416892932,0.09763126819613761
26b6deef-87d0-1dfd-1851-3de9149082a3_s0,26b6deef-87d0-1dfd-1851-3de9149082a3,0.0003333333333333,3000.0,0.4558447143904336,0.09213288756192527
272bb0c9-d190-1dd5-a5dc-e0319ce6a836_s0,272bb0c9-d190-1dd5-a5dc-e0319ce6a836,0.0014287312425655,699.9216999022801,0.4293303572149812,0.09210437801548799
2787fe31-a857-5cc3-a23e-04cc16a8bf25_s0,2787fe31-a857-5cc3-a23e-04cc16a8bf25,0.0014894318591588,671.3969449832487,0.9434325304399482,1.0083540153595305
28007aea-4192-22e3-c737-a2e0b2f19a5c_s0,28007aea-4192-22e3-c737-a2e0b2f19a5c,0.0011475443534609,871.426012409914,0.4213844234069978,0.09551485076563979
280bb8ce-fada-e11f-a16f-22b0aa1c8dd6_s0,280bb8ce-fada-e11f-a16f-22b0aa1c8dd6,0.0016551967793538,604.1577729449087,0.4563758001996435,0.0872246574888407
2831556c-ac56-9ca0-e733-5633282494bf_s0,2831556c-ac56-9ca0-e733-5633282494bf,0.0012892628601354,775.6370178033155,0.3935250637927214,0.09633401446452515
2854e172-6555-9af2-be33-849d16cc50e1_s0,2854e172-6555-9af2-be33-849d16cc50e1,0.0022465075572434,445.1353821515978,0.4647757462129076,0.09869414657473301
289cb3be-3598-b48e-b8ea-487ac22b6f3c_s0,289cb3be-3598-b48e-b8ea-487ac22b6f3c,0.0015879553568752,629.7406256859607,0.3944898532903017,0.09076107702220682
28a32613-acfb-51c8-a981-0ffcd7ad4006_s0,28a32613-acfb-51c8-a981-0ffcd7ad4006,0.0015949407794985,626.9825267834744,0.4295808166766536,0.10076804012185409
2975d42d-4143-a563-e897-6dde057b6087_s0,2975d42d-4143-a563-e897-6dde057b6087,0.0015828360641373,631.7773663724332,0.3862536228937945,0.09462366776483246
2993ed4e-80cb-d027-999b-4d83bf1514e7_s0,2993ed4e-80cb-d027-999b-4d83bf1514e7,0.0012198018048327,819.8053126647864,0.4564000448486114,0.09367381800993188
299fde59-3d49-c2d9-2bcd-0f786a1bc893_s0,299fde59-3d49-c2d9-2bcd-0f786a1bc893,0.0015311574440776,653.1007009552842,0.4058711264891991,0.09636731846334938
29e0ff03-f7b5-596e-b2d6-d4ae3227ec3b_s0,29e0ff03-f7b5-596e-b2d6-d4ae3227ec3b,0.0009712263239386,1029.6261286912577,0.4458150590382984,0.09626200378311786
2a1c1ce0-7745-bd80-3757-e7a97b8f6b68_s0,2a1c1ce0-7745-bd80-3757-e7a97b8f6b68,0.0334732019213186,29.874644270678942,0.9252817604363542,0.998706526975795
2aa884be-f164-e799-de6a-1ee09c18f519_s0,2aa884be-f164-e799-de6a-1ee09c18f519,0.0021860889724265,457.4379234391444,0.4145404626598406,0.08806045347223317
